sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
364,B-train-2__ip_blunted,bend,9.44161,10.7042,1.88176e-11,0.329859,3.54975,0.329859,2,0.05838999999999961,0,interior
365,B-train-2__ip_blunted,bend,9.4117,10.6877,2.71791e-11,0.483032,3.74797,0.483032,2,0.0883000000000006,0,interior
366,B-train-2__ip_blunted,bend,9.3815,10.6704,3.46078e-11,0.626767,3.95556,0.626767,2,0.1184999999999995,0,interior
367,B-train-2__ip_blunted,bend,9.35113,10.6525,4.09299e-11,0.760248,4.16992,0.760248,2,0.14887000000000083,0,interior
368,B-train-2__ip_blunted,bend,9.22953,10.6304,4.67501e-11,1.18389,4.43543,1.18389,1,0.2704699999999999,0,interior
369,B-train-2__ip_blunted,bend,9.27016,10.6298,4.82135e-11,1.06209,4.44184,1.06209,1,0.2298399999999997,0,interior
370,B-train-2__ip_blunted,bend,9.31149,10.6385,4.61167e-11,0.917844,4.33769,0.917844,1,0.18851000000000118,0,interior
371,B-train-2__ip_blunted,bend,8.97146,10.5898,2.72712e-12,1.49511,4.92216,1.49511,1,0.4714600000000001,0,interior
372,B-train-2__ip_blunted,bend,8.91662,10.5833,-1.06603e-11,1.45829,5.00079,1.45829,1,0.41661999999999966,0,interior
373,B-train-2__ip_blunted,bend,8.86175,10.5831,-2.28328e-11,1.38532,5.0025,1.38532,1,0.36175000000000035,0,interior
374,B-train-2__ip_blunted,bend,8.81609,10.586,-3.10859e-11,1.29706,4.96843,1.29706,1,0.31609000000000054,0,interior
375,B-train-2__ip_blunted,bend,8.77787,10.5759,-3.75789e-11,1.20396,5.08887,1.20396,1,0.27786999999999973,0,interior
376,B-train-2__ip_blunted,bend,8.74366,10.5897,-3.956e-11,1.10575,4.92395,1.10575,1,0.24365999999999988,0,interior
377,B-train-2__ip_blunted,bend,8.62502,10.5901,-3.65619e-11,0.656354,4.91926,0.656354,2,0.1250199999999989,0,interior
378,B-train-2__ip_blunted,bend,8.70096,10.5957,-4.06918e-11,0.963466,4.85182,0.963466,1,0.20095999999999992,0,interior
379,B-train-2__ip_blunted,bend,8.6642,10.585,-4.09648e-11,0.823416,4.98023,0.823416,1,0.1641999999999989,0,interior
380,B-train-2__ip_blunted,bend,8.5,10.5961,-7.34737e-32,9.0965e-32,4.84628,1.1693167157229045e-31,2,0.0,1,wall
381,B-train-2__ip_blunted,bend,8.53084,10.5818,-1.31513e-11,0.179323,5.01825,0.179323,2,0.0308399999999992,0,interior
382,B-train-2__ip_blunted,bend,8.56134,10.5694,-2.42421e-11,0.34549,5.1668,0.34549,2,0.06133999999999917,0,interior
383,B-train-2__ip_blunted,bend,8.60048,10.5639,-3.47251e-11,0.542305,5.23333,0.542305,2,0.1004799999999989,0,interior
384,B-train-2__ip_blunted,bend,9.19817,10.6132,4.60309e-11,1.26437,4.64105,1.26437,1,0.30183000000000104,0,interior
385,B-train-2__ip_blunted,bend,9.00699,10.5879,1.14378e-11,1.49971,4.94504,1.49971,1,0.4930100000000003,0,interior
386,B-train-2__ip_blunted,bend,9.15253,10.5884,4.24223e-11,1.36041,4.9396,1.36041,1,0.34746999999999983,0,interior
