sample_id,case_id,boundary_type,x_star,y_star,u_bc,v_bc,p_bc,normal_x,normal_y
244,B-train-3__ip_blunted,wall,1.68,-0.5,0.0,0.0,,0.0,-1.0
245,B-train-3__ip_blunted,wall,1.72,-0.5,0.0,0.0,,0.0,-1.0
246,B-train-3__ip_blunted,wall,1.76,-0.5,0.0,0.0,,0.0,-1.0
247,B-train-3__ip_blunted,wall,1.8,-0.5,0.0,0.0,,0.0,-1.0
248,B-train-3__ip_blunted,wall,1.84,-0.5,0.0,0.0,,0.0,-1.0
249,B-train-3__ip_blunted,wall,1.8800000000000001,-0.5,0.0,0.0,,0.0,-1.0
250,B-train-3__ip_blunted,wall,1.92,-0.5,0.0,0.0,,0.0,-1.0
251,B-train-3__ip_blunted,wall,1.96,-0.5,0.0,0.0,,0.0,-1.0
252,B-train-3__ip_blunted,wall,2.0,-0.5,0.0,0.0,,0.0,-1.0
253,B-train-3__ip_blunted,wall,2.04,-0.5,0.0,0.0,,0.0,-1.0
254,B-train-3__ip_blunted,wall,2.08,-0.5,0.0,0.0,,0.0,-1.0
255,B-train-3__ip_blunted,wall,2.12,-0.5,0.0,0.0,,0.0,-1.0
256,B-train-3__ip_blunted,wall,2.16,-0.5,0.0,0.0,,0.0,-1.0
257,B-train-3__ip_blunted,wall,2.2,-0.5,0.0,0.0,,0.0,-1.0
258,B-train-3__ip_blunted,wall,2.24,-0.5,0.0,0.0,,0.0,-1.0
259,B-train-3__ip_blunted,wall,2.2800000000000002,-0.5,0.0,0.0,,0.0,-1.0
260,B-train-3__ip_blunted,wall,2.32,-0.5,0.0,0.0,,0.0,-1.0
261,B-train-3__ip_blunted,wall,2.36,-0.5,0.0,0.0,,0.0,-1.0
262,B-train-3__ip_blunted,wall,2.4,-0.5,0.0,0.0,,0.0,-1.0
263,B-train-3__ip_blunted,wall,2.44,-0.5,0.0,0.0,,0.0,-1.0
264,B-train-3__ip_blunted,wall,2.48,-0.5,0.0,0.0,,0.0,-1.0
265,B-train-3__ip_blunted,wall,2.52,-0.5,0.0,0.0,,0.0,-1.0
266,B-train-3__ip_blunted,wall,2.56,-0.5,0.0,0.0,,0.0,-1.0
267,B-train-3__ip_blunted,wall,2.6,-0.5,0.0,0.0,,0.0,-1.0
268,B-train-3__ip_blunted,wall,2.64,-0.5,0.0,0.0,,0.0,-1.0
269,B-train-3__ip_blunted,wall,2.68,-0.5,0.0,0.0,,0.0,-1.0
270,B-train-3__ip_blunted,wall,2.72,-0.5,0.0,0.0,,0.0,-1.0
271,B-train-3__ip_blunted,wall,2.7600000000000002,-0.5,0.0,0.0,,0.0,-1.0
272,B-train-3__ip_blunted,wall,2.8000000000000003,-0.5,0.0,0.0,,0.0,-1.0
273,B-train-3__ip_blunted,wall,2.84,-0.5,0.0,0.0,,0.0,-1.0
274,B-train-3__ip_blunted,wall,2.88,-0.5,0.0,0.0,,0.0,-1.0
275,B-train-3__ip_blunted,wall,2.92,-0.5,0.0,0.0,,0.0,-1.0
276,B-train-3__ip_blunted,wall,2.96,-0.5,0.0,0.0,,0.0,-1.0
277,B-train-3__ip_blunted,wall,3.0,-0.5,0.0,0.0,,0.0,-1.0
278,B-train-3__ip_blunted,wall,3.04,-0.5,0.0,0.0,,0.0,-1.0
279,B-train-3__ip_blunted,wall,3.08,-0.5,0.0,0.0,,0.0,-1.0
280,B-train-3__ip_blunted,wall,3.12,-0.5,0.0,0.0,,0.0,-1.0
281,B-train-3__ip_blunted,wall,3.16,-0.5,0.0,0.0,,0.0,-1.0
282,B-train-3__ip_blunted,wall,3.2,-0.5,0.0,0.0,,0.0,-1.0
283,B-train-3__ip_blunted,wall,3.24,-0.5,0.0,0.0,,0.0,-1.0
284,B-train-3__ip_blunted,wall,3.2800000000000002,-0.5,0.0,0.0,,0.0,-1.0
285,B-train-3__ip_blunted,wall,3.3200000000000003,-0.5,0.0,0.0,,0.0,-1.0
286,B-train-3__ip_blunted,wall,3.36,-0.5,0.0,0.0,,0.0,-1.0
287,B-train-3__ip_blunted,wall,3.4,-0.5,0.0,0.0,,0.0,-1.0
288,B-train-3__ip_blunted,wall,3.44,-0.5,0.0,0.0,,0.0,-1.0
289,B-train-3__ip_blunted,wall,3.48,-0.5,0.0,0.0,,0.0,-1.0
290,B-train-3__ip_blunted,wall,3.52,-0.5,0.0,0.0,,0.0,-1.0
291,B-train-3__ip_blunted,wall,3.56,-0.5,0.0,0.0,,0.0,-1.0
292,B-train-3__ip_blunted,wall,3.6,-0.5,0.0,0.0,,0.0,-1.0
