sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,segment_id_raw,xi_section_star,eta_section_star,section_width_star,u_obs_mask,v_obs_mask,p_obs_mask
7578,B-train-3__ip_blunted,bend,section_bands_2,clean,8.09091,7.45832,,,30.5002,0,0.409090000000001,2,3.4583199999999996,-0.09090999999999895,0.08,0,0,1
7580,B-train-3__ip_blunted,bend,section_bands_2,clean,8.04545,7.45832,,,30.5002,0,0.4545499999999995,2,3.4583199999999996,-0.04545000000000044,0.08,0,0,1
7568,B-train-3__ip_blunted,bend,section_bands_2,clean,7.95455,7.45832,,,30.5002,0,0.45455,2,3.4583199999999996,0.04544999999999998,0.08,0,0,1
7570,B-train-3__ip_blunted,bend,section_bands_2,clean,7.90909,7.45832,,,30.5002,0,0.4090899999999997,2,3.4583199999999996,0.09091000000000025,0.08,0,0,1
7567,B-train-3__ip_blunted,bend,section_bands_2,clean,7.72727,7.45832,,,30.5002,0,0.2272699999999996,2,3.4583199999999996,0.27273000000000036,0.08,0,0,1
7565,B-train-3__ip_blunted,bend,section_bands_2,clean,7.68182,7.45832,,,30.5002,0,0.1818199999999998,2,3.4583199999999996,0.31818000000000013,0.08,0,0,1
7563,B-train-3__ip_blunted,bend,section_bands_2,clean,7.63636,7.45832,,,30.5002,2,0.1363599999999996,2,3.4583199999999996,0.3636400000000004,0.08,0,0,1
7564,B-train-3__ip_blunted,bend,section_bands_2,clean,7.59091,7.45832,,,30.5002,2,0.0909099999999998,2,3.4583199999999996,0.4090900000000002,0.08,0,0,1
7575,B-train-3__ip_blunted,bend,section_bands_2,clean,8.36364,7.46452,,,30.4258,2,0.13636,2,3.4645200000000003,-0.36363999999999996,0.08,0,0,1
7576,B-train-3__ip_blunted,bend,section_bands_2,clean,8.31818,7.46659,,,30.401,0,0.1818200000000003,2,3.46659,-0.3181799999999997,0.08,0,0,1
7582,B-train-3__ip_blunted,bend,section_bands_2,clean,8.27273,7.46865,,,30.3762,0,0.2272700000000009,2,3.4686500000000002,-0.27272999999999903,0.08,0,0,1
7577,B-train-3__ip_blunted,bend,section_bands_2,clean,8.0,7.46969,,,30.3638,0,0.4999999999999998,2,3.46969,2.12457237626679e-16,0.08,0,0,1
7583,B-train-3__ip_blunted,bend,section_bands_2,clean,8.22727,7.47072,,,30.3514,0,0.2727299999999995,2,3.47072,-0.22727000000000053,0.08,0,0,1
7581,B-train-3__ip_blunted,bend,section_bands_2,clean,8.18182,7.47279,,,30.3265,0,0.3181800000000001,2,3.47279,-0.18181999999999987,0.08,0,0,1
7595,B-train-3__ip_blunted,bend,section_bands_2,clean,7.86364,7.48726,,,30.1529,0,0.3636399999999999,2,3.48726,0.13636000000000004,0.08,0,0,1
7589,B-train-3__ip_blunted,bend,section_bands_2,clean,7.81818,7.48933,,,30.1281,0,0.3181799999999997,2,3.48933,0.18182000000000031,0.08,0,0,1
7590,B-train-3__ip_blunted,bend,section_bands_2,clean,7.77273,7.4914,,,30.1032,0,0.2727299999999999,2,3.4913999999999996,0.22727000000000008,0.08,0,0,1
7593,B-train-3__ip_blunted,bend,section_bands_2,clean,7.95455,7.49346,,,30.0784,0,0.45455,2,3.49346,0.04544999999999998,0.08,0,0,1
7594,B-train-3__ip_blunted,bend,section_bands_2,clean,7.90909,7.4945,,,30.066,0,0.4090899999999997,2,3.4945000000000004,0.09091000000000025,0.08,0,0,1
7585,B-train-3__ip_blunted,bend,section_bands_2,clean,7.54545,7.50173,,,29.9792,2,0.0454499999999995,2,3.5017300000000002,0.45455000000000045,0.08,0,0,1
7598,B-train-3__ip_blunted,bend,section_bands_2,clean,8.45455,7.5038,,,29.9544,2,0.0454500000000008,2,3.5038,-0.4545499999999991,0.08,0,0,1
7607,B-train-3__ip_blunted,bend,section_bands_2,clean,8.22727,7.5038,,,29.9544,1,0.2727299999999995,2,3.5038,-0.22727000000000053,0.08,0,0,1
7604,B-train-3__ip_blunted,bend,section_bands_2,clean,8.13636,7.5038,,,29.9544,1,0.3636400000000004,2,3.5038,-0.1363599999999996,0.08,0,0,1
7605,B-train-3__ip_blunted,bend,section_bands_2,clean,8.09091,7.5038,,,29.9544,1,0.409090000000001,2,3.5038,-0.09090999999999895,0.08,0,0,1
7603,B-train-3__ip_blunted,bend,section_bands_2,clean,8.04545,7.5038,,,29.9544,1,0.4545499999999995,2,3.5038,-0.04545000000000044,0.08,0,0,1
7592,B-train-3__ip_blunted,bend,section_bands_2,clean,8.0,7.5038,,,29.9544,1,0.4999999999999998,2,3.5038,2.145458727426248e-16,0.08,0,0,1
7591,B-train-3__ip_blunted,bend,section_bands_2,clean,7.72727,7.5038,,,29.9544,1,0.2272699999999996,2,3.5038,0.27273000000000036,0.08,0,0,1
7588,B-train-3__ip_blunted,bend,section_bands_2,clean,7.68182,7.5038,,,29.9544,1,0.1818199999999998,2,3.5038,0.31818000000000013,0.08,0,0,1
7586,B-train-3__ip_blunted,bend,section_bands_2,clean,7.63636,7.5038,,,29.9544,2,0.1363599999999996,2,3.5038,0.3636400000000004,0.08,0,0,1
7587,B-train-3__ip_blunted,bend,section_bands_2,clean,7.59091,7.5038,,,29.9544,2,0.0909099999999998,2,3.5038,0.4090900000000002,0.08,0,0,1
7599,B-train-3__ip_blunted,bend,section_bands_2,clean,8.40909,7.50794,,,29.9048,2,0.0909099999999993,2,3.5079399999999996,-0.4090900000000006,0.08,0,0,1
7600,B-train-3__ip_blunted,bend,section_bands_2,clean,8.36364,7.51,,,29.88,2,0.13636,2,3.51,-0.36363999999999996,0.08,0,0,1
