sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
173,B-train-1__ip_skewed_top,bend,0.154697,-0.382298,0.468129,-0.0254158,229.596,0.4688184334373383,2,0.11770199999999997,0,interior
174,B-train-1__ip_skewed_top,bend,0.177182,-0.265832,0.894965,-0.0737732,229.671,0.8980004656252913,0,0.234168,0,interior
175,B-train-1__ip_skewed_top,bend,0.202559,-0.305802,0.769484,-0.057845,229.451,0.7716551498441515,0,0.19419799999999998,0,interior
176,B-train-1__ip_skewed_top,bend,0.175961,-0.315507,0.72377,-0.0528838,229.562,0.725699462038136,0,0.18449300000000002,0,interior
177,B-train-1__ip_skewed_top,bend,0.174068,-0.35162,0.59132,-0.0378889,229.535,0.5925326245391134,2,0.14838,0,interior
178,B-train-1__ip_skewed_top,bend,0.176466,-0.135119,1.26922,-0.119082,230.25,1.2747940740072492,0,0.364881,0,interior
179,B-train-1__ip_skewed_top,bend,0.177049,0.00653955,1.5061,-0.137082,231.114,1.5123255881998425,0,0.49346045,0,interior
180,B-train-1__ip_skewed_top,bend,0.178901,-0.102703,1.34175,-0.1269,230.414,1.347737612630886,0,0.397297,0,interior
181,B-train-1__ip_skewed_top,bend,0.181246,-0.0703767,1.4039,-0.1328,230.585,1.4101670291139272,0,0.4296233,0,interior
182,B-train-1__ip_skewed_top,bend,0.183572,-0.0379734,1.45515,-0.136696,230.758,1.4615564713400573,0,0.4620266,0,interior
183,B-train-1__ip_skewed_top,bend,0.197137,-0.23486,1.0022,-0.0875403,229.655,1.0060159760779597,0,0.26514,0,interior
184,B-train-1__ip_skewed_top,bend,0.217091,-0.219374,1.05704,-0.0940244,229.574,1.061213526767992,0,0.280626,0,interior
185,B-train-1__ip_skewed_top,bend,0.226461,-0.18346,1.16217,-0.10713,229.628,1.1670972306538987,0,0.31654,0,interior
186,B-train-1__ip_skewed_top,bend,0.20115,-0.154495,1.22903,-0.116084,229.951,1.2344999943118673,0,0.345505,0,interior
187,B-train-1__ip_skewed_top,bend,0.198959,0.0338922,1.52438,-0.138703,231.01,1.5306772705599965,0,0.4661078,0,interior
188,B-train-1__ip_skewed_top,bend,0.180728,0.0546791,1.53414,-0.134702,231.375,1.5400422618889391,0,0.4453209,0,interior
189,B-train-1__ip_skewed_top,bend,0.196364,0.0896744,1.53246,-0.131415,231.36,1.5380843779926379,0,0.4103256,0,interior
